Match_Type,Eroski_ID,Eroski_Denomination,Makro_ID,Makro_Denomination,Similarity_Distance,Error_Type
,300434,N/A,78276,N/A,N/A,False Negative
,3020,N/A,207582,N/A,N/A,False Negative
,302695,N/A,169507,N/A,N/A,False Negative
,302984,N/A,83538,N/A,N/A,False Negative
,303362,N/A,52286,N/A,N/A,False Negative
,306027,N/A,174824,N/A,N/A,False Negative
,306035,N/A,174668,N/A,N/A,False Negative
,3063773,N/A,174276,N/A,N/A,False Negative
,307108,N/A,482872,N/A,N/A,False Negative
,307892,N/A,218527,N/A,N/A,False Negative
,310839,N/A,176419,N/A,N/A,False Negative
,311712,N/A,159098,N/A,N/A,False Negative
,311720,N/A,180739,N/A,N/A,False Negative
,3117256,N/A,211525,N/A,N/A,False Negative
,312751,N/A,72956,N/A,N/A,False Negative
,313403,N/A,62309,N/A,N/A,False Negative
,313411,N/A,127514,N/A,N/A,False Negative
,315077,N/A,81554,N/A,N/A,False Negative
,315093,N/A,75725,N/A,N/A,False Negative
,315473,N/A,214076,N/A,N/A,False Negative
,315523,N/A,233636,N/A,N/A,False Negative
,315606,N/A,830245,N/A,N/A,False Negative
,315622,N/A,534378,N/A,N/A,False Negative
,315655,N/A,247000,N/A,N/A,False Negative
,315713,N/A,200905,N/A,N/A,False Negative
,315754,N/A,76986,N/A,N/A,False Negative
,316018,N/A,872794,N/A,N/A,False Negative
,316026,N/A,78717,N/A,N/A,False Negative
,3162989,N/A,192263,N/A,N/A,False Negative
,316620,N/A,322452,N/A,N/A,False Negative
,317206,N/A,132820,N/A,N/A,False Negative
,317230,N/A,62335,N/A,N/A,False Negative
,317255,N/A,35223,N/A,N/A,False Negative
,317354,N/A,805103,N/A,N/A,False Negative
,317388,N/A,62465,N/A,N/A,False Negative
,317487,N/A,98748,N/A,N/A,False Negative
,317578,N/A,191126,N/A,N/A,False Negative
,317594,N/A,63479,N/A,N/A,False Negative
,317610,N/A,60333,N/A,N/A,False Negative
,317628,N/A,60307,N/A,N/A,False Negative
,317701,N/A,261443,N/A,N/A,False Negative
,317966,N/A,60398,N/A,N/A,False Negative
,318204,N/A,65468,N/A,N/A,False Negative
,318287,N/A,64857,N/A,N/A,False Negative
,318303,N/A,70954,N/A,N/A,False Negative
,318410,N/A,346632,N/A,N/A,False Negative
,319335,N/A,61639,N/A,N/A,False Negative
,319400,N/A,57759,N/A,N/A,False Negative
,320267,N/A,122930,N/A,N/A,False Negative
,320481,N/A,111501,N/A,N/A,False Negative
,322057,N/A,217708,N/A,N/A,False Negative
,322172,N/A,88285,N/A,N/A,False Negative
,324368,N/A,289835,N/A,N/A,False Negative
,324715,N/A,289757,N/A,N/A,False Negative
,324863,N/A,67054,N/A,N/A,False Negative
,326637,N/A,476385,N/A,N/A,False Negative
,327858,N/A,55068,N/A,N/A,False Negative
,329664,N/A,8724,N/A,N/A,False Negative
,330308,N/A,133536,N/A,N/A,False Negative
,330688,N/A,203089,N/A,N/A,False Negative
,3317617,N/A,209883,N/A,N/A,False Negative
,332155,N/A,16255,N/A,N/A,False Negative
,332643,N/A,52204,N/A,N/A,False Negative
,335315,N/A,143714,N/A,N/A,False Negative
,3355344,N/A,221703,N/A,N/A,False Negative
,336073,N/A,58578,N/A,N/A,False Negative
,336255,N/A,431847,N/A,N/A,False Negative
,336289,N/A,431964,N/A,N/A,False Negative
,336305,N/A,432276,N/A,N/A,False Negative
,3377512,N/A,380965,N/A,N/A,False Negative
,3387479,N/A,147329,N/A,N/A,False Negative
,339549,N/A,645528,N/A,N/A,False Negative
,340158,N/A,69537,N/A,N/A,False Negative
,3434826,N/A,127355,N/A,N/A,False Negative
,344333,N/A,184568,N/A,N/A,False Negative
,344358,N/A,184573,N/A,N/A,False Negative
,345918,N/A,93127,N/A,N/A,False Negative
,345975,N/A,93131,N/A,N/A,False Negative
,346106,N/A,127027,N/A,N/A,False Negative
,348359,N/A,344578,N/A,N/A,False Negative
,349167,N/A,212774,N/A,N/A,False Negative
,349209,N/A,828139,N/A,N/A,False Negative
,350165,N/A,171404,N/A,N/A,False Negative
,350223,N/A,171415,N/A,N/A,False Negative
,356154,N/A,110287,N/A,N/A,False Negative
,356162,N/A,523835,N/A,N/A,False Negative
,357350,N/A,222859,N/A,N/A,False Negative
,359901,N/A,480922,N/A,N/A,False Negative
,360883,N/A,75595,N/A,N/A,False Negative
,361915,N/A,100867,N/A,N/A,False Negative
,366666,N/A,78206,N/A,N/A,False Negative
,367391,N/A,212777,N/A,N/A,False Negative
,367409,N/A,212779,N/A,N/A,False Negative
,368670,N/A,815620,N/A,N/A,False Negative
,368704,N/A,213337,N/A,N/A,False Negative
,368720,N/A,722124,N/A,N/A,False Negative
,3687878,N/A,216829,N/A,N/A,False Negative
,3740826,N/A,183483,N/A,N/A,False Negative
,375865,N/A,70980,N/A,N/A,False Negative
,3761095,N/A,59100,N/A,N/A,False Negative
,377754,N/A,61596,N/A,N/A,False Negative
,378323,N/A,911976,N/A,N/A,False Negative
,379271,N/A,190028,N/A,N/A,False Negative
,379461,N/A,560417,N/A,N/A,False Negative
,382226,N/A,213180,N/A,N/A,False Negative
,3824505,N/A,70567,N/A,N/A,False Negative
,382903,N/A,163475,N/A,N/A,False Negative
,3830189,N/A,829426,N/A,N/A,False Negative
,383414,N/A,68016,N/A,N/A,False Negative
,383810,N/A,825214,N/A,N/A,False Negative
,384073,N/A,33050,N/A,N/A,False Negative
,3897220,N/A,364676,N/A,N/A,False Negative
,394106,N/A,561379,N/A,N/A,False Negative
,403220,N/A,131391,N/A,N/A,False Negative
,4047338,N/A,181453,N/A,N/A,False Negative
,406108,N/A,221698,N/A,N/A,False Negative
,4093837,N/A,205245,N/A,N/A,False Negative
,409839,N/A,212649,N/A,N/A,False Negative
,41111,N/A,436787,N/A,N/A,False Negative
,413864,N/A,99961,N/A,N/A,False Negative
,4196671,N/A,78094,N/A,N/A,False Negative
,4208989,N/A,322790,N/A,N/A,False Negative
,4212585,N/A,101593,N/A,N/A,False Negative
,4269932,N/A,77426,N/A,N/A,False Negative
,4270583,N/A,154936,N/A,N/A,False Negative
,4270591,N/A,648778,N/A,N/A,False Negative
,4292355,N/A,132096,N/A,N/A,False Negative
,429449,N/A,159757,N/A,N/A,False Negative
,4313904,N/A,89428,N/A,N/A,False Negative
,4374153,N/A,78335,N/A,N/A,False Negative
,4374161,N/A,78194,N/A,N/A,False Negative
,4383626,N/A,211544,N/A,N/A,False Negative
,4400917,N/A,99031,N/A,N/A,False Negative
,441618,N/A,47407,N/A,N/A,False Negative
,446807,N/A,213179,N/A,N/A,False Negative
,4480331,N/A,20406,N/A,N/A,False Negative
,4482949,N/A,430131,N/A,N/A,False Negative
,4501375,N/A,617929,N/A,N/A,False Negative
,4501508,N/A,815,N/A,N/A,False Negative
,45278,N/A,72079,N/A,N/A,False Negative
,4529186,N/A,873262,N/A,N/A,False Negative
,4534095,N/A,63049,N/A,N/A,False Negative
,4534251,N/A,800774,N/A,N/A,False Negative
,4557427,N/A,4492,N/A,N/A,False Negative
,4577995,N/A,73724,N/A,N/A,False Negative
,462317,N/A,98290,N/A,N/A,False Negative
,465708,N/A,158536,N/A,N/A,False Negative
,465716,N/A,358852,N/A,N/A,False Negative
,465740,N/A,79898,N/A,N/A,False Negative
,468413,N/A,119501,N/A,N/A,False Negative
,4705,N/A,66378,N/A,N/A,False Negative
,47985,N/A,195228,N/A,N/A,False Negative
,479964,N/A,92113,N/A,N/A,False Negative
,4804720,N/A,22415,N/A,N/A,False Negative
,4834537,N/A,175162,N/A,N/A,False Negative
,4840666,N/A,137412,N/A,N/A,False Negative
,4852976,N/A,6821,N/A,N/A,False Negative
,485300,N/A,561951,N/A,N/A,False Negative
,485565,N/A,50814,N/A,N/A,False Negative
,487363,N/A,135031,N/A,N/A,False Negative
,489070,N/A,335985,N/A,N/A,False Negative
,4935664,N/A,308607,N/A,N/A,False Negative
,4961314,N/A,144248,N/A,N/A,False Negative
,49692,N/A,208566,N/A,N/A,False Negative
,49700,N/A,211634,N/A,N/A,False Negative
,49882,N/A,12766,N/A,N/A,False Negative
,5018171,N/A,143172,N/A,N/A,False Negative
,5018213,N/A,206969,N/A,N/A,False Negative
,5023361,N/A,174538,N/A,N/A,False Negative
,505545,N/A,75907,N/A,N/A,False Negative
,506279,N/A,232167,N/A,N/A,False Negative
,50765,N/A,515190,N/A,N/A,False Negative
,511790,N/A,201378,N/A,N/A,False Negative
,5130901,N/A,75908,N/A,N/A,False Negative
,5130968,N/A,111323,N/A,N/A,False Negative
,5154539,N/A,94956,N/A,N/A,False Negative
,5158357,N/A,933712,N/A,N/A,False Negative
,52019,N/A,5931,N/A,N/A,False Negative
,5223,N/A,37026,N/A,N/A,False Negative
,524967,N/A,216905,N/A,N/A,False Negative
,530311,N/A,116391,N/A,N/A,False Negative
,53520,N/A,178594,N/A,N/A,False Negative
,538967,N/A,38202,N/A,N/A,False Negative
,540864,N/A,501761,N/A,N/A,False Negative
,54379,N/A,54396,N/A,N/A,False Negative
,5481809,N/A,78590,N/A,N/A,False Negative
,5517917,N/A,88976,N/A,N/A,False Negative
,553768,N/A,489242,N/A,N/A,False Negative
,5607577,N/A,261911,N/A,N/A,False Negative
,56515,N/A,715,N/A,N/A,False Negative
,5848726,N/A,91,N/A,N/A,False Negative
,5848916,N/A,218839,N/A,N/A,False Negative
,5848924,N/A,218841,N/A,N/A,False Negative
,5848932,N/A,218821,N/A,N/A,False Negative
,5859210,N/A,220349,N/A,N/A,False Negative
,5867841,N/A,283855,N/A,N/A,False Negative
,5873104,N/A,390676,N/A,N/A,False Negative
,5881313,N/A,509457,N/A,N/A,False Negative
,588525,N/A,80028,N/A,N/A,False Negative
,5900154,N/A,602264,N/A,N/A,False Negative
,5965850,N/A,4735,N/A,N/A,False Negative
,5974340,N/A,87808,N/A,N/A,False Negative
,597773,N/A,133390,N/A,N/A,False Negative
,5981733,N/A,154653,N/A,N/A,False Negative
,6002067,N/A,115870,N/A,N/A,False Negative
,601609,N/A,89431,N/A,N/A,False Negative
,6062053,N/A,90588,N/A,N/A,False Negative
,6076566,N/A,94363,N/A,N/A,False Negative
,6144455,N/A,127601,N/A,N/A,False Negative
,6144711,N/A,164496,N/A,N/A,False Negative
,62216,N/A,56006,N/A,N/A,False Negative
,6304,N/A,664274,N/A,N/A,False Negative
,633404,N/A,108522,N/A,N/A,False Negative
,656348,N/A,283751,N/A,N/A,False Negative
,6606255,N/A,1089,N/A,N/A,False Negative
,66175,N/A,207578,N/A,N/A,False Negative
,6646459,N/A,523575,N/A,N/A,False Negative
,6739288,N/A,47034,N/A,N/A,False Negative
,6784581,N/A,37676,N/A,N/A,False Negative
,6817696,N/A,98024,N/A,N/A,False Negative
,6818090,N/A,104565,N/A,N/A,False Negative
,6819882,N/A,78245,N/A,N/A,False Negative
,6833388,N/A,53142,N/A,N/A,False Negative
,6833438,N/A,53150,N/A,N/A,False Negative
,6984447,N/A,8063,N/A,N/A,False Negative
,702639,N/A,158477,N/A,N/A,False Negative
,70532,N/A,212773,N/A,N/A,False Negative
,7054117,N/A,12291,N/A,N/A,False Negative
,7105117,N/A,466739,N/A,N/A,False Negative
,71126,N/A,553592,N/A,N/A,False Negative
,7132467,N/A,188466,N/A,N/A,False Negative
,7132483,N/A,503659,N/A,N/A,False Negative
,7132590,N/A,4569,N/A,N/A,False Negative
,7390586,N/A,217833,N/A,N/A,False Negative
,7559776,N/A,214574,N/A,N/A,False Negative
,7559818,N/A,15256,N/A,N/A,False Negative
,759738,N/A,212048,N/A,N/A,False Negative
,759985,N/A,123916,N/A,N/A,False Negative
,7642168,N/A,136486,N/A,N/A,False Negative
,7643570,N/A,20043,N/A,N/A,False Negative
,766899,N/A,202436,N/A,N/A,False Negative
,768689,N/A,34337,N/A,N/A,False Negative
,788042,N/A,411645,N/A,N/A,False Negative
,788398,N/A,411736,N/A,N/A,False Negative
,808774,N/A,126541,N/A,N/A,False Negative
,817064,N/A,491959,N/A,N/A,False Negative
,818146,N/A,31524,N/A,N/A,False Negative
,82016,N/A,185108,N/A,N/A,False Negative
,8329831,N/A,44387,N/A,N/A,False Negative
,8351827,N/A,78056,N/A,N/A,False Negative
,8351884,N/A,78296,N/A,N/A,False Negative
,835744,N/A,209372,N/A,N/A,False Negative
,8369241,N/A,24325,N/A,N/A,False Negative
,8382343,N/A,156349,N/A,N/A,False Negative
,8389207,N/A,43588,N/A,N/A,False Negative
,8420002,N/A,65171,N/A,N/A,False Negative
,8426736,N/A,49753,N/A,N/A,False Negative
,844498,N/A,595205,N/A,N/A,False Negative
,8445231,N/A,78529,N/A,N/A,False Negative
,8451338,N/A,652756,N/A,N/A,False Negative
,8456345,N/A,28819,N/A,N/A,False Negative
,8479180,N/A,148587,N/A,N/A,False Negative
,8484214,N/A,196362,N/A,N/A,False Negative
,8484230,N/A,196363,N/A,N/A,False Negative
,8484289,N/A,69660,N/A,N/A,False Negative
,8492761,N/A,220556,N/A,N/A,False Negative
,8529596,N/A,208373,N/A,N/A,False Negative
,857011,N/A,211510,N/A,N/A,False Negative
,8570418,N/A,185489,N/A,N/A,False Negative
,8570517,N/A,151604,N/A,N/A,False Negative
,8581928,N/A,97169,N/A,N/A,False Negative
,860502,N/A,509132,N/A,N/A,False Negative
,861583,N/A,128632,N/A,N/A,False Negative
,870683,N/A,158157,N/A,N/A,False Negative
,87510,N/A,70542,N/A,N/A,False Negative
,8797631,N/A,171101,N/A,N/A,False Negative
,881375,N/A,65688,N/A,N/A,False Negative
,886051,N/A,65682,N/A,N/A,False Negative
,8861668,N/A,81447,N/A,N/A,False Negative
,886291,N/A,65683,N/A,N/A,False Negative
,886374,N/A,65684,N/A,N/A,False Negative
,8927774,N/A,548613,N/A,N/A,False Negative
,8927980,N/A,8859,N/A,N/A,False Negative
,8928806,N/A,102509,N/A,N/A,False Negative
,8932253,N/A,31959,N/A,N/A,False Negative
,8976227,N/A,196081,N/A,N/A,False Negative
,9007972,N/A,141164,N/A,N/A,False Negative
,901330,N/A,170287,N/A,N/A,False Negative
,9082314,N/A,144620,N/A,N/A,False Negative
,9101726,N/A,336050,N/A,N/A,False Negative
,91033,N/A,213045,N/A,N/A,False Negative
,9143769,N/A,142570,N/A,N/A,False Negative
,9160615,N/A,197577,N/A,N/A,False Negative
,916460,N/A,42265,N/A,N/A,False Negative
,917323,N/A,101536,N/A,N/A,False Negative
,917372,N/A,98818,N/A,N/A,False Negative
,9191412,N/A,35187,N/A,N/A,False Negative
,9193095,N/A,218711,N/A,N/A,False Negative
,9195637,N/A,355407,N/A,N/A,False Negative
,9205220,N/A,211021,N/A,N/A,False Negative
,9205238,N/A,211022,N/A,N/A,False Negative
,920913,N/A,185339,N/A,N/A,False Negative
,9225574,N/A,163638,N/A,N/A,False Negative
,9237470,N/A,44808,N/A,N/A,False Negative
,9242793,N/A,288444,N/A,N/A,False Negative
,92569,N/A,694031,N/A,N/A,False Negative
,9268301,N/A,10346,N/A,N/A,False Negative
,940833,N/A,150098,N/A,N/A,False Negative
,941153,N/A,203090,N/A,N/A,False Negative
,945527,N/A,172780,N/A,N/A,False Negative
,945535,N/A,172789,N/A,N/A,False Negative
,9504788,N/A,195736,N/A,N/A,False Negative
,9504929,N/A,197700,N/A,N/A,False Negative
,951371,N/A,179595,N/A,N/A,False Negative
,951389,N/A,5956,N/A,N/A,False Negative
,9527730,N/A,33278,N/A,N/A,False Negative
,954615,N/A,383513,N/A,N/A,False Negative
,955240,N/A,195236,N/A,N/A,False Negative
,9558529,N/A,212782,N/A,N/A,False Negative
,959361,N/A,44320,N/A,N/A,False Negative
,961318,N/A,11303,N/A,N/A,False Negative
,961334,N/A,943995,N/A,N/A,False Negative
,9634643,N/A,94954,N/A,N/A,False Negative
,963934,N/A,872404,N/A,N/A,False Negative
,9658550,N/A,216587,N/A,N/A,False Negative
,9658618,N/A,208693,N/A,N/A,False Negative
,9658683,N/A,215087,N/A,N/A,False Negative
,9702234,N/A,183487,N/A,N/A,False Negative
,9717398,N/A,844493,N/A,N/A,False Negative
,9717463,N/A,186378,N/A,N/A,False Negative
,9764101,N/A,206668,N/A,N/A,False Negative
,976449,N/A,122434,N/A,N/A,False Negative
,976456,N/A,277459,N/A,N/A,False Negative
,9805706,N/A,181582,N/A,N/A,False Negative
,983536,N/A,106325,N/A,N/A,False Negative
,9847237,N/A,208254,N/A,N/A,False Negative
,989483,N/A,198629,N/A,N/A,False Negative
,990205,N/A,323999,N/A,N/A,False Negative
